Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
EASY,Symmetric Tree,50.7,0.5927867908424697,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
EASY,Same Tree,50.7,0.651268811570624,https://leetcode.com/problems/same-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
EASY,Maximum Depth of Binary Tree,48.7,0.7713813520613833,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
EASY,Plus One,48.7,0.4754762109513449,https://leetcode.com/problems/plus-one,"Array, Math"
EASY,Number of Recent Calls,47.6,0.7732793446019116,https://leetcode.com/problems/number-of-recent-calls,"Design, Queue, Data Stream"
EASY,Isomorphic Strings,47.6,0.4685795790862557,https://leetcode.com/problems/isomorphic-strings,"Hash Table, String"
EASY,Add Digits,47.6,0.6791255381121745,https://leetcode.com/problems/add-digits,"Math, Simulation, Number Theory"
EASY,Palindrome Linked List,47.6,0.558594499890269,https://leetcode.com/problems/palindrome-linked-list,"Linked List, Two Pointers, Stack, Recursion"
EASY,Valid Palindrome,47.6,0.5096357249551178,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
EASY,Move Zeroes,45.6,0.6280400947352507,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
EASY,Recyclable and Low Fat Products,45.6,0.8925494047235137,https://leetcode.com/problems/recyclable-and-low-fat-products,Database
EASY,Length of Last Word,45.1,0.5631926999044908,https://leetcode.com/problems/length-of-last-word,String
EASY,First Unique Character in a String,40.6,0.6369545656040947,https://leetcode.com/problems/first-unique-character-in-a-string,"Hash Table, String, Queue, Counting"
EASY,Linked List Cycle,40.6,0.5257062886353645,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
EASY,Count Good Triplets,38.0,0.8548305888883868,https://leetcode.com/problems/count-good-triplets,"Array, Enumeration"
EASY,Count Largest Group,38.0,0.7503976647031062,https://leetcode.com/problems/count-largest-group,"Hash Table, Math"
EASY,Unique Number of Occurrences,38.0,0.7828341214980583,https://leetcode.com/problems/unique-number-of-occurrences,"Array, Hash Table"
EASY,Reverse String,38.0,0.7976436563508422,https://leetcode.com/problems/reverse-string,"Two Pointers, String"
EASY,Count Equal and Divisible Pairs in an Array,38.0,0.8408333300919137,https://leetcode.com/problems/count-equal-and-divisible-pairs-in-an-array,Array
EASY,Remove Letter To Equalize Frequency,38.0,0.1820090792824141,https://leetcode.com/problems/remove-letter-to-equalize-frequency,"Hash Table, String, Counting"
EASY,Summary Ranges,38.0,0.5302484768932422,https://leetcode.com/problems/summary-ranges,Array
EASY,Binary Tree Inorder Traversal,34.5,0.7858399541084903,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree"
EASY,Article Views I,34.2,0.7714463570524588,https://leetcode.com/problems/article-views-i,Database
EASY,Convert Sorted Array to Binary Search Tree,31.6,0.7407934506434607,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
EASY,Missing Number,25.6,0.7006534938999994,https://leetcode.com/problems/missing-number,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
EASY,Intersection of Two Linked Lists,25.6,0.6112533936845744,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers"
MEDIUM,Longest Substring Without Repeating Characters,96.3,0.3693616884072647,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Number of Islands,94.8,0.6231993420626465,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Merge Intervals,90.7,0.4939526774846352,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,Container With Most Water,86.9,0.5778282574410597,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
MEDIUM,Decode String,86.9,0.6115249906697672,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
MEDIUM,Add Two Numbers,85.7,0.4622507658063209,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
MEDIUM,Flatten a Multilevel Doubly Linked List,84.1,0.6131216910613428,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,"Linked List, Depth-First Search, Doubly-Linked List"
MEDIUM,Insert Delete GetRandom O(1),82.3,0.549918579117808,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
MEDIUM,Word Search,81.1,0.4526692626904781,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
MEDIUM,3Sum,78.8,0.3707095218721556,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,Longest Palindromic Substring,77.2,0.3584611145635873,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
MEDIUM,Maximum Subarray,75.1,0.5209978267392302,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
MEDIUM,Reverse Integer,72.7,0.3030891979001635,https://leetcode.com/problems/reverse-integer,Math
MEDIUM,Subsets,72.7,0.808795565390318,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
MEDIUM,Rotate Image,72.7,0.7790164518819447,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
MEDIUM,Invalid Transactions,72.1,0.3127080304862309,https://leetcode.com/problems/invalid-transactions,"Array, Hash Table, String, Sorting"
MEDIUM,Search in Rotated Sorted Array,70.7,0.4283722138743466,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
MEDIUM,LRU Cache,70.6,0.4521455851903244,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Next Permutation,70.6,0.4305773671839413,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
MEDIUM,Longest Consecutive Sequence,69.0,0.4704083763548837,https://leetcode.com/problems/longest-consecutive-sequence,"Array, Hash Table, Union Find"
MEDIUM,4Sum,68.0,0.3821902011379304,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
MEDIUM,Gas Station,68.0,0.4638361778165814,https://leetcode.com/problems/gas-station,"Array, Greedy"
MEDIUM,Validate Binary Search Tree,67.3,0.3438038788666115,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Subarray Sum Equals K,67.3,0.4547621523795086,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
MEDIUM,Generate Parentheses,67.3,0.7713286717803378,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
MEDIUM,Find First and Last Position of Element in Sorted Array,67.3,0.4682873183580639,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
MEDIUM,Group Anagrams,66.9,0.7092882244410338,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
MEDIUM,Binary Tree Level Order Traversal,65.5,0.7059658947038693,https://leetcode.com/problems/binary-tree-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
MEDIUM,Design A Leaderboard,65.5,0.6796263446547431,https://leetcode.com/problems/design-a-leaderboard,"Hash Table, Design, Sorting"
MEDIUM,"Pow(x, n)",64.6,0.3702317602905621,https://leetcode.com/problems/powx-n,"Math, Recursion"
MEDIUM,Minimum Remove to Make Valid Parentheses,64.3,0.7074654274676669,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,"String, Stack"
MEDIUM,Find Peak Element,63.5,0.4650922426070062,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
MEDIUM,Jump Game,62.1,0.3947919786729132,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
MEDIUM,Max Area of Island,61.5,0.7316416136206765,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Divide Array Into Arrays With Max Difference,61.5,0.785050854640486,https://leetcode.com/problems/divide-array-into-arrays-with-max-difference,"Array, Greedy, Sorting"
MEDIUM,Palindrome Partitioning,61.5,0.7212808256354587,https://leetcode.com/problems/palindrome-partitioning,"String, Dynamic Programming, Backtracking"
MEDIUM,Search a 2D Matrix,61.5,0.5228957258337302,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
MEDIUM,Product of Array Except Self,61.5,0.6777994606301018,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
MEDIUM,Design Underground System,61.3,0.7402814844281105,https://leetcode.com/problems/design-underground-system,"Hash Table, String, Design"
MEDIUM,Min Stack,61.3,0.5644511305593138,https://leetcode.com/problems/min-stack,"Stack, Design"
MEDIUM,Longest Repeating Character Replacement,59.9,0.5721171000443614,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window"
MEDIUM,Unique Paths,59.8,0.6577283527258664,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
MEDIUM,Meeting Rooms II,58.9,0.521416981510797,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
MEDIUM,All Paths From Source to Target,58.9,0.8312447332675658,https://leetcode.com/problems/all-paths-from-source-to-target,"Backtracking, Depth-First Search, Breadth-First Search, Graph"
MEDIUM,Two City Scheduling,58.9,0.6769210516989099,https://leetcode.com/problems/two-city-scheduling,"Array, Greedy, Sorting"
MEDIUM,Spiral Matrix,58.0,0.5393973501075863,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
MEDIUM,String to Integer (atoi),57.2,0.1922942349527772,https://leetcode.com/problems/string-to-integer-atoi,String
MEDIUM,Set Matrix Zeroes,57.2,0.6070883209364217,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
MEDIUM,3Sum Closest,55.0,0.468869600214817,https://leetcode.com/problems/3sum-closest,"Array, Two Pointers, Sorting"
MEDIUM,Swap Nodes in Pairs,55.0,0.6720136828647639,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
MEDIUM,Valid Triangle Number,54.5,0.5234449388412803,https://leetcode.com/problems/valid-triangle-number,"Array, Two Pointers, Binary Search, Greedy, Sorting"
MEDIUM,Sum of Two Integers,54.5,0.5368178687075236,https://leetcode.com/problems/sum-of-two-integers,"Math, Bit Manipulation"
MEDIUM,Permutations,54.2,0.8066011364163758,https://leetcode.com/problems/permutations,"Array, Backtracking"
MEDIUM,Jump Game II,53.4,0.4150331235291809,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Binary Tree Zigzag Level Order Traversal,53.4,0.6168283891746636,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
MEDIUM,Copy List with Random Pointer,53.2,0.6053669280147949,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List"
MEDIUM,Construct Binary Tree from Preorder and Inorder Traversal,52.6,0.6683774773521286,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
MEDIUM,Combination Sum,52.6,0.7467467920803577,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
MEDIUM,Sort Colors,52.6,0.6758312948649591,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
MEDIUM,Zigzag Conversion,50.8,0.5160676713980508,https://leetcode.com/problems/zigzag-conversion,String
MEDIUM,Letter Combinations of a Phone Number,50.8,0.6385756647080152,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Rotate Array,49.7,0.4302137279999349,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
MEDIUM,Count Unhappy Friends,49.7,0.6205294037914141,https://leetcode.com/problems/count-unhappy-friends,"Array, Simulation"
MEDIUM,Best Time to Buy and Sell Stock II,49.7,0.6950024235993695,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Remove Duplicates from Sorted Array II,49.5,0.6290181029288465,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers"
MEDIUM,Valid Sudoku,48.7,0.6227675793740958,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
MEDIUM,Integer to Roman,48.1,0.6861931275088928,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
MEDIUM,Remove Nth Node From End of List,47.6,0.4896103052563428,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
MEDIUM,Sum of Subarray Minimums,47.6,0.3762351166424223,https://leetcode.com/problems/sum-of-subarray-minimums,"Array, Dynamic Programming, Stack, Monotonic Stack"
MEDIUM,Minimum Size Subarray Sum,47.6,0.4939108177647309,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Count Subarrays Where Max Element Appears at Least K Times,47.6,0.6250009586845314,https://leetcode.com/problems/count-subarrays-where-max-element-appears-at-least-k-times,"Array, Sliding Window"
MEDIUM,Rotate List,47.6,0.3994476047394924,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers"
MEDIUM,Combination Sum II,46.6,0.5767453180420465,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking"
MEDIUM,Daily Temperatures,45.6,0.6736502939048284,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
MEDIUM,Top K Frequent Elements,45.6,0.6456596824026228,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
MEDIUM,Unique Paths II,45.1,0.4315436499772203,https://leetcode.com/problems/unique-paths-ii,"Array, Dynamic Programming, Matrix"
MEDIUM,Divide Two Integers,45.1,0.1839697508503305,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
MEDIUM,Subsets II,43.8,0.595072748658621,https://leetcode.com/problems/subsets-ii,"Array, Backtracking, Bit Manipulation"
MEDIUM,Edit Distance,43.4,0.5878974125922288,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
MEDIUM,Remove Duplicates from Sorted List II,41.5,0.4989080936318432,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers"
MEDIUM,Reverse Linked List II,40.8,0.49591736647057,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
MEDIUM,Kth Largest Element in an Array,40.6,0.6797700833982673,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
MEDIUM,Permutations II,39.4,0.615917727605333,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
MEDIUM,Insert Interval,39.4,0.4347362871417847,https://leetcode.com/problems/insert-interval,Array
MEDIUM,Simplify Path,39.2,0.4785432317744196,https://leetcode.com/problems/simplify-path,"String, Stack"
MEDIUM,Heaters,38.0,0.3995299191494197,https://leetcode.com/problems/heaters,"Array, Two Pointers, Binary Search, Sorting"
MEDIUM,Binary Tree Vertical Order Traversal,38.0,0.5714118828755629,https://leetcode.com/problems/binary-tree-vertical-order-traversal,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
MEDIUM,Reverse Words in a String,38.0,0.5191326197169353,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
MEDIUM,Evaluate Division,38.0,0.6314695091079937,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
MEDIUM,Course Schedule II,38.0,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Flatten Binary Tree to Linked List,38.0,0.6851010744073592,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
MEDIUM,Partition Labels,38.0,0.8153346802689039,https://leetcode.com/problems/partition-labels,"Hash Table, Two Pointers, String, Greedy"
MEDIUM,Coin Change,38.0,0.4649544340785128,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
MEDIUM,Check if Grid can be Cut into Sections,38.0,0.6837973859482197,https://leetcode.com/problems/check-if-grid-can-be-cut-into-sections,"Array, Sorting"
MEDIUM,Maximum Value of an Ordered Triplet II,38.0,0.5666629551274913,https://leetcode.com/problems/maximum-value-of-an-ordered-triplet-ii,Array
MEDIUM,Multiply Strings,37.1,0.4228941429852704,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation"
MEDIUM,Partition List,35.4,0.5898677373641946,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers"
MEDIUM,Search in Rotated Sorted Array II,34.5,0.3887965146188378,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search"
MEDIUM,Peak Index in a Mountain Array,34.2,0.675694802801327,https://leetcode.com/problems/peak-index-in-a-mountain-array,"Array, Binary Search"
MEDIUM,Binary Tree Right Side View,34.2,0.6704251629092013,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Count and Say,31.6,0.6050656775612677,https://leetcode.com/problems/count-and-say,String
MEDIUM,Combinations,28.1,0.7289648238875795,https://leetcode.com/problems/combinations,Backtracking
MEDIUM,Recover Binary Search Tree,27.8,0.5632431226781013,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Minimum Path Sum,27.8,0.664814934885504,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
MEDIUM,String Compression,25.6,0.5809148778010127,https://leetcode.com/problems/string-compression,"Two Pointers, String"
MEDIUM,H-Index,25.6,0.4028673680316871,https://leetcode.com/problems/h-index,"Array, Sorting, Counting Sort"
MEDIUM,Word Break,25.6,0.4827377619034214,https://leetcode.com/problems/word-break,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
MEDIUM,Decode Ways,24.5,0.3653100108233205,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
MEDIUM,Unique Binary Search Trees II,20.6,0.6039807221122715,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree"
MEDIUM,Unique Binary Search Trees,20.6,0.6244520536210353,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
MEDIUM,Construct Binary Tree from Inorder and Postorder Traversal,18.9,0.6608200104533679,https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
MEDIUM,Convert Sorted List to Binary Search Tree,18.9,0.6445920225309912,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
MEDIUM,Gray Code,15.8,0.6187231456205623,https://leetcode.com/problems/gray-code,"Math, Backtracking, Bit Manipulation"
MEDIUM,Spiral Matrix II,12.6,0.734312719680276,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation"
HARD,Trapping Rain Water,79.1,0.6510192988277056,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,Median of Two Sorted Arrays,78.0,0.4381459000864632,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
HARD,Maximum Difference Between Even and Odd Frequency II,61.5,0.4928720842342105,https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-ii,"String, Sliding Window, Enumeration, Prefix Sum"
HARD,Merge k Sorted Lists,61.1,0.567741907864408,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
HARD,Reverse Nodes in k-Group,53.2,0.6304374335039493,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
HARD,Regular Expression Matching,51.6,0.2928013101016923,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
HARD,First Missing Positive,49.5,0.4108465766394882,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
HARD,Word Break II,47.6,0.5364536357075469,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization"
HARD,Split Array Largest Sum,47.6,0.580995560819648,https://leetcode.com/problems/split-array-largest-sum,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum"
HARD,Longest Valid Parentheses,47.6,0.3631311456770452,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
HARD,Find in Mountain Array,47.6,0.4048309641569764,https://leetcode.com/problems/find-in-mountain-array,"Array, Binary Search, Interactive"
HARD,Candy,47.6,0.4669970474860381,https://leetcode.com/problems/candy,"Array, Greedy"
HARD,Largest Rectangle in Histogram,47.6,0.4737765317407914,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
HARD,Sudoku Solver,46.4,0.6390871778033164,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
HARD,Wildcard Matching,43.8,0.2989833857244126,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
HARD,N-Queens,42.4,0.7281704967757537,https://leetcode.com/problems/n-queens,"Array, Backtracking"
HARD,Minimum Window Substring,35.4,0.4535073359144813,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
HARD,Text Justification,34.5,0.4814988999917213,https://leetcode.com/problems/text-justification,"Array, String, Simulation"
HARD,Maximal Rectangle,33.1,0.5370845822665518,https://leetcode.com/problems/maximal-rectangle,"Array, Dynamic Programming, Stack, Matrix, Monotonic Stack"
HARD,Substring with Concatenation of All Words,24.5,0.3299749970274807,https://leetcode.com/problems/substring-with-concatenation-of-all-words,"Hash Table, String, Sliding Window"
HARD,N-Queens II,20.6,0.7672955295381376,https://leetcode.com/problems/n-queens-ii,Backtracking
